d_codigo|d_asenta|d_tipo_asenta|D_mnpio|d_estado|d_ciudad|d_CP|c_estado|c_oficina|c_CP|c_tipo_asenta|c_mnpio|id_asenta_cpcons|d_zona|c_cve_ciudad
20130|Nueva Rinconada|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0105|Urbano|01
20130|Primo Verdad|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0106|Urbano|01
20130|San José del Arenal|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0107|Urbano|01
20130|Unidad Ganadera|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0108|Urbano|01
20130|San Xavier|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0381|Urbano|01
20130|Residencial del Real|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0382|Urbano|01
20130|Puerta Navarra|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|1062|Urbano|01
20130|Residencial Campestre Club de Golf|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|1121|Urbano|01
20130|Palma Real|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1377|Urbano|01
20130|Muralia|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1378|Urbano|01
20135|Agropecuario|Zona comercial|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||33|001|0109|Urbano|01
20135|Centro Distribuidor de Básicos|Zona comercial|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||33|001|1064|Urbano|01
20136|La Rinconada|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0110|Urbano|01
20137|El Plateado|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0111|Urbano|01
20138|Residencial Pulgas Pandas Norte|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0112|Urbano|01
20138|Residencial Pulgas Pandas Sur|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0113|Urbano|01
20138|Villas del Vergel|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0114|Urbano|01
20138|Cerrada San Miguel|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1372|Urbano|01
20140|Las Hadas|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0116|Urbano|01
20140|Morelos|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0117|Urbano|01
20140|Andrea|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|1369|Urbano|01
20146|Los Arcos|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0119|Urbano|01
20149|Industrial|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0120|Urbano|01
20150|Buenavista|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0121|Urbano|01
20150|C.T.M.|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0122|Urbano|01
20150|La Estrella|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0123|Urbano|01
20150|Macias Arellano|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0124|Urbano|01
20150|Trento|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0423|Urbano|01
20150|Lomas del Cobano|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|1012|Urbano|01
20157|La Higuerilla|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0125|Urbano|01
20157|Parras|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0126|Urbano|01
20158|El Cobano|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0127|Urbano|01
20158|Hacienda el Cobano|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0128|Urbano|01
20158|Trojes del Cobano|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0129|Urbano|01
20158|Villas del Cobano|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1342|Urbano|01
20159|Alianza Ferrocarrilera|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0130|Urbano|01
20159|Bosques del Prado Oriente|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1335|Urbano|01
20160|Francisco Guel Jimenez|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0132|Urbano|01
20160|Las Viñas INFONAVIT|Unidad habitacional|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||31|001|0133|Urbano|01
20164|Santa Anita 4a Sección|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|1018|Urbano|01
20169|Santa Anita|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0135|Urbano|01
20169|Santa Anita 2a Sección|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0136|Urbano|01
20170|El Maguey|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0138|Urbano|01
20170|Las Cumbres|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0139|Urbano|01
20170|Lic Benito Juárez|Unidad habitacional|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||31|001|0140|Urbano|01
20170|Nazario Ortiz Garza|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0141|Urbano|01
20170|Rodolfo Landeros Gallegos|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0142|Urbano|01
20170|S.T.E.M.A.|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0143|Urbano|01
20170|Zona Militar|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0144|Urbano|01
20170|Villa Bonita|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1020|Urbano|01
20172|Lic Benito Palomino Dena|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0145|Urbano|01
20172|Anexo Benito Palomino Dena (Cumbres II)|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0152|Urbano|01
20172|La Florida l|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0359|Urbano|01
20172|La Florida ll|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0360|Urbano|01
20172|Claustros Loma Dorada|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1170|Urbano|01
20172|Cumbres III|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|1420|Rural|01
20174|Lomas de Bellavista|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0088|Urbano|01
20174|Lomas de las Fuentes|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0421|Urbano|01
20174|Colinas de Oriente|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0982|Urbano|01
20174|Vista de las Cumbres|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1027|Urbano|01
20174|Los Laureles|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1059|Urbano|01
20174|Mirador de las Culturas|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1072|Urbano|01
20174|El Rocío|Ranchería|Aguascalientes|Aguascalientes||20001|01|20001||29|001|1116|Rural|
20174|Villas de la Loma|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1169|Urbano|01
20174|Los Pericos|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|1188|Urbano|01
20174|Paseos del Sol|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1357|Urbano|01
20174|Miradores de Santa Elena|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1419|Urbano|01
20174|Villas de las Fuentes|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1421|Urbano|01
20175|La Hojarasca|Condominio|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||10|001|0034|Urbano|01
20175|Ejido las Cumbres|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0147|Urbano|01
20175|J Refugio Esparza Reyes|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0148|Urbano|01
20175|Rinconadas las Cumbres|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0374|Urbano|01
20175|Lomas de Oriente|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1054|Urbano|01
20177|C.N.O.P. Oriente|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0149|Urbano|01
20179|Cerro Alto|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1042|Urbano|01
20179|Santa Margarita|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|1436|Urbano|01
20179|Las Cumbres|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0151|Urbano|01
20179|Luis Ortega Douglas|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0153|Urbano|01
20179|Pensadores Mexicanos|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0154|Urbano|01
20179|Pintores Mexicanos|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0155|Urbano|01
20179|Progreso|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0156|Urbano|01
20179|Santa Regina|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0361|Urbano|01
20180|Del Trabajo|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0157|Urbano|01
20180|Ferronales|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0158|Urbano|01
20180|Luis Gómez Zepeda (ferronales)|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0159|Urbano|01
20180|Lomas de Santa Anita|Colonia|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||09|001|0160|Urbano|01
20180|Alameda|Fraccionamiento|Aguascalientes|Aguascalientes|Aguascalientes|20001|01|20001||21|001|0377|Urbano|01
5|02|21105||21|002|2428|Urbano|02
21225|Privada Vistahermosa|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|2429|Urbano|02
21226|Duara Residencial|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|0069|Urbano|02
21226|Aurea Residencial|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|0239|Urbano|02
21229|Alianza Para La Producción|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0095|Urbano|02
21229|Aduana Garita 2|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0440|Urbano|02
21229|PIMSA IV|Zona industrial|Mexicali|Baja California|Mexicali|21105|02|21105||37|002|1711|Urbano|02
21229|Parque Industrial Álamo|Zona industrial|Mexicali|Baja California|Mexicali|21105|02|21105||37|002|1712|Urbano|02
21229|Las Garzas|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|2671|Urbano|02
21230|Aviación|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0096|Urbano|02
21230|Justo Sierra|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0097|Urbano|02
21230|Las Fuentes|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|0098|Urbano|02
21230|Los Pinos|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|0099|Urbano|02
21230|Periodista|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0100|Urbano|02
21230|Unidad Patria|Unidad habitacional|Mexicali|Baja California|Mexicali|21105|02|21105||31|002|0101|Urbano|02
21230|La Escondida|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|1713|Urbano|02
21239|Ciudad Deportiva|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0102|Urbano|02
21240|Prohogar|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0103|Urbano|02
21240|Santa Maria|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0104|Urbano|02
21240|Vista Hermosa|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|0105|Urbano|02
21240|Cataviña|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|1714|Urbano|02
21250|Benito Juárez|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0108|Urbano|02
21250|Constitución|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0109|Urbano|02
21250|Mártires de 1906|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0110|Urbano|02
21250|Miraflores|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0111|Urbano|02
21250|República Mexicana|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0112|Urbano|02
21250|Roma|Colonia|Mexicali|Baja California|Mexicali|21105|02|21105||09|002|0113|Urbano|02
21250|Residencial el Lienzo|Fraccionamiento|Mexicali|Baja California|Mexicali|21105|02|21105||21|002|1715|Urbano|02
21254|Parque Industrial Ex-XXI|Zona industrial|Mexicali|Baja California|Mexicali|21392|02|21392||37|002|1716|Urbano|02
21254|San Pedro Residencial|Fraccionamiento|Mexicali|Baja California|Mexicali|21392|02|21392||21|002|1717|Urbano|02
22115|Castro|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0969|Urbano|04
22115|Las Huertas 3a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0975|Urbano|04
22115|La Joya|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1015|Urbano|04
22115|Gas y Anexas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1379|Urbano|04
22115|La Joya Este|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1380|Urbano|04
22115|Las Brisas Norte|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1381|Urbano|04
22115|Los Olivos|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1382|Urbano|04
22116|Jalisco|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0962|Urbano|04
22116|Balcón Las Huertas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0968|Urbano|04
22116|Huertas 1a. Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0973|Urbano|04
22116|Huertas 2a. Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0974|Urbano|04
22116|Ramos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0978|Urbano|04
22116|Maurilio Magallón|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0983|Urbano|04
22116|Plan de Iguala|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0987|Urbano|04
22116|Cañón el Salado|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0988|Urbano|04
22116|Rubio|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0996|Urbano|04
22116|Urías|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0997|Urbano|04
22116|El Valle|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1385|Urbano|04
22116|Lomas Conjunto Residencial|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1386|Urbano|04
22116|Pinos del Agüero|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1388|Urbano|04
22116|Ramos Sur|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1389|Urbano|04
22116|Jardín de las Bugambilias|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2743|Urbano|04
22117|Anexa Durango|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0947|Urbano|04
22117|Chapultepec California|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0948|Urbano|04
22117|Durango|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0950|Urbano|04
22117|La Esmeralda|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0951|Urbano|04
22117|Las Fuentes|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0953|Urbano|04
22117|Las Huertas 4a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0955|Urbano|04
22117|Los Árboles|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0956|Urbano|04
22117|Santa Fe|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0957|Urbano|04
22117|Veracruz|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0958|Urbano|04
22117|Anexa Veracruz|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0959|Urbano|04
22117|La Villa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0963|Urbano|04
22117|Emperadores|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0970|Urbano|04
22117|Guanajuato|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0971|Urbano|04
22117|Anexa Santa Fe|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2810|Urbano|04
22117|Lomas Las Huertas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2811|Urbano|04
22120|Arboledas de La Mesa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0999|Urbano|04
22120|Constitución del 17|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1000|Urbano|04
22120|18 de Marzo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1001|Urbano|04
22120|La Ciénega|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1004|Urbano|04
22120|Zermeño (Mérida)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1008|Urbano|04
22120|Niños Héroes (La Mesa)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1011|Urbano|04
22120|Arboledas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1391|Urbano|04
22120|La Ciénega Sur|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1392|Urbano|04
22120|Niños Héroes Este|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1393|Urbano|04
22120|Vivienda Magisterial 37|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1395|Urbano|04
22120|Los Pinos (Limón)|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1841|Urbano|04
22120|División del Norte|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2781|Urbano|04
22123|García|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1022|Urbano|04
22123|Los Venados|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1049|Urbano|04
22123|Los Venados Oeste|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1396|Urbano|04
22123|Jardines de Las Arboledas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1397|Urbano|04
22123|El Olivar|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1840|Urbano|04
22123|Camino Viejo|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2186|Urbano|04
22123|Villa de Alcázar|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2241|Urbano|04
22124|Tona|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1032|Urbano|04
22124|Presa Rodriguez|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1040|Urbano|04
22124|Terrazas de La Presa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1401|Urbano|04
22125|Colinas de la Presa Sección Montebello|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0021|Urbano|04
22125|Lomas de La Presa|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1025|Urbano|04
22125|Los Reyes|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1027|Urbano|04
22125|Villas de Baja California|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1041|Urbano|04
22125|Los Naranjos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1402|Urbano|04
22125|Bosques de La Presa|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2602|Urbano|04
22125|Colinas de la Presa|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2728|Urbano|04
22126|Cañón Palmas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0001|Urbano|04
22126|Colinas de La Mesa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1021|Urbano|04
22126|Jardines de La Mesa|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1024|Urbano|04
22126|México Lindo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1028|Urbano|04
22126|3 de Octubre|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1403|Urbano|04
22126|El Ranchito|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2204|Urbano|04
22126|Villa Urrutia|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2248|Urbano|04
22126|Residencial Alameda|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2396|Urbano|04
22127|Castro Green|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0989|Urbano|04
22127|Las Huertas 5a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0992|Urbano|04
22127|Luna Park|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0994|Urbano|04
22127|Orizaba|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0995|Urbano|04
22127|Baja California|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1019|Urbano|04
22127|Campos|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1020|Urbano|04
22127|Pinos de Narez|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1026|Urbano|04
22127|Villa Floresta|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1033|Urbano|04
22127|Colinas de La Cruz|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1405|Urbano|04
22127|INFONAVIT Lomas Verdes|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1406|Urbano|04
22127|Loma Dorada Campos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1407|Urbano|04
22127|Martínez|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2214|Urbano|04
22127|Anexa Loma Dorada|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2681|Urbano|04
22160|Generación 2000|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1412|Urbano|04
22160|Granjas Buenos Aires Sección La Palma|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1413|Urbano|04
22163|Puerta Plata|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0025|Urbano|04
22163|Tomas Alva Edison|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|0026|Urbano|04
22163|La Ilusión|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0054|Urbano|04
22163|Hacienda Las Delicias|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2647|Urbano|04
22163|Hacienda los Venados|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2741|Urbano|04
22164|Palma Real|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0007|Urbano|04
22164|Los Valles|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2648|Urbano|04
22165|Natura Sección Arboledas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0014|Urbano|04
22165|Natura Sección Vistas del Sol|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0017|Urbano|04
22165|Hacienda las Delicias III|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0023|Urbano|04
22165|Natura Sección Amanecer|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0027|Urbano|04
22165|Natura Sección Bosques|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2813|Urbano|04
22170|Rancho Santa Cruz|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0002|Urbano|04
22170|Hacienda los Laureles|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0012|Urbano|04
22170|Emiliano Zapata|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1042|Urbano|04
22204|Villa Residencial del Bosque|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2401|Urbano|04
22204|El Mirador|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2402|Urbano|04
22204|Ribera del Bosque|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2488|Urbano|04
22205|FIDUZET|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1435|Urbano|04
22205|Villa del Real I|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1436|Urbano|04
22205|Villa del Real II|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1437|Urbano|04
22205|Villa del Real III|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1438|Urbano|04
22205|Villa del Real IV|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1439|Urbano|04
22205|Villa del Real V|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1440|Urbano|04
